color,director_name,duration,gross,movie_title,num_voted_users,language,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes
Color,Robert Schwentke,119,129995817,Insurgent ,154621,English,USA,PG-13,110000000,2015,6.3,27000
 Black and White,Martin Scorsese,170,102608827,The Aviator ,264318,English,USA,PG-13,110000000,2004,7.5,0
Color,Rob Letterman,85,42776259,Gulliver's Travels ,53160,English,USA,PG,112000000,2010,4.9,0
Color,Michel Gondry,119,98780042,The Green Hornet ,136019,English,USA,PG-13,120000000,2011,5.8,14000
Color,,60,,The A-Team             ,25402,English,USA,TV-PG,,,7.6,0
Color,Noam Murro,102,106369117,300: Rise of an Empire ,225273,English,USA,R,110000000,2014,6.2,71000
Color,Raja Gosnell,103,142614158,The Smurfs ,66593,English,USA,PG,110000000,2011,5.5,31000
Color,Will Finn,76,50026353,Home on the Range ,13581,English,USA,PG,110000000,2004,5.4,304
Color,Robert Schwentke,120,66002193,Allegiant ,44296,English,USA,PG-13,110000000,2016,5.8,12000
Color,Shawn Levy,127,85463309,Real Steel ,254841,English,USA,PG-13,110000000,2011,7.1,36000
Color,Raja Gosnell,105,71017784,The Smurfs 2 ,27257,English,USA,PG,105000000,2013,5.4,0
Color,Jan de Bont,121,48068396,Speed 2: Cruise Control ,60573,English,USA,PG-13,160000000,1997,3.7,894
Color,Gavin Hood,114,61656849,Ender's Game ,184561,English,USA,PG-13,110000000,2013,6.7,123000
Color,Len Wiseman,129,134520804,Live Free or Die Hard ,336235,English,USA,PG-13,110000000,2007,7.2,0
Color,Peter Jackson,171,313837577,The Lord of the Rings: The Fellowship of the Ring ,1238746,English,New Zealand,PG-13,93000000,2001,8.8,21000
Color,Frank Coraci,120,24004159,Around the World in 80 Days ,68720,English,USA,PG,110000000,2004,5.8,0
 Black and White,Michael Mann,165,58183966,Ali ,79186,English,USA,R,107000000,2001,6.8,0
Color,Bo Welch,82,100446895,The Cat in the Hat ,36033,English,USA,PG,109000000,2003,3.8,946
Color,Alex Proyas,115,144795350,"I, Robot ",387632,English,USA,PG-13,120000000,2004,7.1,0
Color,Ridley Scott,194,47396698,Kingdom of Heaven ,217373,English,USA,R,130000000,2005,7.2,0
Color,Rob Minkoff,84,140015224,Stuart Little ,94172,English,Germany,PG,133000000,1999,5.9,0
Color,Ron Clements,97,104374107,The Princess and the Frog ,89351,English,USA,G,105000000,2009,7.1,5000
Color,Ridley Scott,151,228430993,The Martian ,472488,English,USA,PG-13,108000000,2015,8.1,153000
,Christopher Barnard,22,,"10,000 B.C.             ",6,,,,,,7.2,0
Color,Michael Bay,136,35799026,The Island ,263329,English,USA,PG-13,126000000,2005,6.9,0
Color,Peter Chelsom,104,6712451,Town & Country ,4102,English,New Line,R,90000000,2001,4.4,53
Color,Dominic Sena,127,101643008,Gone in Sixty Seconds ,218341,English,USA,PG-13,90000000,2000,6.5,0
Color,Ridley Scott,171,187670866,Gladiator ,982637,English,USA,R,103000000,2000,8.5,21000
Color,Steven Spielberg,145,132014112,Minority Report ,399651,English,USA,PG-13,102000000,2002,7.7,0
Color,Chris Columbus,174,261970615,Harry Potter and the Chamber of Secrets ,387616,English,UK,PG,100000000,2002,7.4,0
 Black and White,Martin Campbell,144,167007184,Casino Royale ,470483,English,UK,PG-13,150000000,2006,8,0
Color,Tim Burton,119,180011740,Planet of the Apes ,177725,English,USA,PG-13,100000000,2001,5.7,0
Color,James Cameron,153,204843350,Terminator 2: Judgment Day ,744891,English,USA,R,102000000,1991,8.5,13000
Color,Michael Mann,140,97030725,Public Enemies ,230931,English,USA,R,100000000,2009,7,0
Color,Ridley Scott,176,130127620,American Gangster ,324671,English,USA,R,100000000,2007,7.8,0
Color,James Cameron,141,146282411,True Lies ,190439,English,USA,R,115000000,1994,7.2,0
Color,Tony Scott,106,65452312,The Taking of Pelham 1 2 3 ,149998,English,USA,R,100000000,2009,6.4,0
Color,Paul Weitz,98,148383780,Little Fockers ,85531,English,USA,PG-13,100000000,2010,5.5,0
Color,Adam McKay,116,119219978,The Other Guys ,189806,English,USA,PG-13,100000000,2010,6.7,16000
Color,Chuck Russell,115,101228120,Eraser ,84424,English,USA,R,100000000,1996,6.1,0
Color,Quentin Tarantino,165,162804648,Django Unchained ,955174,English,USA,R,100000000,2012,8.5,199000
Color,Gary Trousdale,91,100117603,The Hunchback of Notre Dame ,102933,English,USA,G,100000000,1996,6.9,0
Color,Mark Dindal,78,89296573,The Emperor's New Groove ,128285,English,USA,G,100000000,2000,7.3,0
Color,Simon West,103,85017401,The Expendables 2 ,246803,English,USA,R,92000000,2012,6.7,108000
Color,Jon Turteltaub,131,173005002,National Treasure ,255447,English,USA,PG,100000000,2004,6.9,0
 Black and White,Stefen Fangmeier,104,75030163,Eragon ,108076,English,USA,PG,100000000,2006,5.1,0
Color,Spike Jonze,101,77222184,Where the Wild Things Are ,87677,English,Germany,PG,100000000,2009,6.8,11000
Color,Joe Wright,111,34964818,Pan ,39956,English,USA,PG,150000000,2015,5.8,24000
Color,Chris Wedge,102,107515297,Epic ,85833,English,USA,PG,100000000,2013,6.7,17000
Color,Florian Henckel von Donnersmarck,103,67631157,The Tourist ,176598,English,USA,PG-13,100000000,2010,6,25000
Color,Peter Hyams,121,66862068,End of Days ,89509,English,USA,R,83000000,1999,5.7,2000
Color,Edward Zwick,143,57366262,Blood Diamond ,400292,English,Germany,R,100000000,2006,8,14000
Color,Martin Scorsese,240,116866727,The Wolf of Wall Street ,780588,English,USA,R,100000000,2013,8.2,138000
Color,Joel Schumacher,121,184031112,Batman Forever ,190786,English,USA,PG-13,100000000,1995,5.4,0
Color,Paul Verhoeven,129,54700065,Starship Troopers ,221521,English,USA,R,105000000,1997,7.2,0
Color,Tom Tykwer,172,27098580,Cloud Atlas ,284825,English,Germany,R,102000000,2012,7.5,124000
Color,Zack Snyder,101,55673333,Legend of the Guardians: The Owls of Ga'Hoole ,65785,English,USA,PG,80000000,2010,7,16000
Color,Pitof,87,40198710,Catwoman ,87451,English,USA,PG-13,100000000,2004,3.3,0
Color,Brett Ratner,101,72660029,Hercules ,115687,English,USA,PG-13,100000000,2014,6,21000
Color,Ron Clements,95,38120554,Treasure Planet ,71527,English,USA,PG,140000000,2002,7.1,0
Color,Brad Silberling,102,49392095,Land of the Lost ,52029,English,USA,PG-13,100000000,2009,5.4,0
Color,Patrick Hughes,131,39292022,The Expendables 3 ,127258,English,USA,PG-13,90000000,2014,6.1,56000
Color,Ericson Core,114,28772222,Point Break ,33953,English,USA,PG-13,105000000,2015,5.3,37000
Color,Lawrence Guterman,94,17010646,Son of the Mask ,40751,English,USA,PG,84000000,2005,2.2,881
Color,Ron Howard,122,24985612,In the Heart of the Sea ,71782,English,USA,PG-13,100000000,2015,7,27000
Color,Ron Underwood,95,4411102,The Adventures of Pluto Nash ,20295,English,USA,PG-13,100000000,2002,3.8,416
Color,Paul Greengrass,115,35024475,Green Zone ,110364,English,France,R,100000000,2010,6.9,0
Color,Steve Martino,88,130174897,The Peanuts Movie ,27918,English,USA,G,99000000,2015,7.2,33000
Color,David Mamet,110,10200000,The Spanish Prisoner ,18697,English,USA,PG,10000000,1997,7.3,578
Color,Stephen Sommers,130,202007640,The Mummy Returns ,248045,English,USA,PG-13,98000000,2001,6.3,0
Color,Martin Scorsese,216,77679638,Gangs of New York ,314033,English,USA,R,100000000,2002,7.5,0
Color,Yimou Zhang,146,9213,The Flowers of War ,38690,Mandarin,China,R,94000000,2011,7.6,13000
Color,Ash Brannon,85,58867694,Surf's Up ,54077,English,USA,PG,100000000,2007,6.8,0
Color,Frank Oz,93,59475623,The Stepford Wives ,49739,English,USA,PG-13,90000000,2004,5.2,0
Color,Ridley Scott,152,108638745,Black Hawk Down ,292022,English,USA,R,92000000,2001,7.7,10000
Color,Jay Roach,85,86897182,The Campaign ,106790,English,USA,R,95000000,2012,6.2,18000
Color,Luc Besson,126,63540020,The Fifth Element ,343274,English,France,PG-13,93000000,1997,7.7,18000
Color,Michael Patrick King,146,95328937,Sex and the City 2 ,59581,English,USA,R,100000000,2010,4.3,0
Color,Bibo Bergeron,89,50802661,The Road to El Dorado ,58300,English,USA,PG,95000000,2000,6.9,0
Color,Steve Martino,88,161317423,Ice Age: Continental Drift ,145321,English,USA,PG,95000000,2012,6.6,14000
Color,Kenneth Branagh,105,201148159,Cinderella ,103737,English,USA,PG,95000000,2015,7,56000
Color,Peter Jackson,135,43982842,The Lovely Bones ,125109,English,USA,PG-13,65000000,2009,6.7,16000
Color,Andrew Stanton,100,380838870,Finding Nemo ,692482,English,USA,G,94000000,2003,8.2,11000
Color,Peter Jackson,192,377019252,The Lord of the Rings: The Return of the King ,1215718,English,USA,PG-13,94000000,2003,8.9,16000
Color,Peter Jackson,172,340478898,The Lord of the Rings: The Two Towers ,1100446,English,USA,PG-13,94000000,2002,8.7,10000
Color,Sergey Bodrov,102,17176900,Seventh Son ,54501,English,USA,PG-13,95000000,2014,5.5,16000
Color,Simon West,100,131144183,Lara Croft: Tomb Raider ,157016,English,USA,PG-13,115000000,2001,5.7,0
Color,Wally Pfister,119,23014504,Transcendence ,172707,English,UK,PG-13,100000000,2014,6.3,37000
Color,Joe Johnston,92,181166115,Jurassic Park III ,219501,English,USA,PG-13,93000000,2001,5.9,0
Color,Rupert Wyatt,105,176740650,Rise of the Planet of the Apes ,403836,English,USA,PG-13,93000000,2011,7.6,47000
Color,Mark Waters,107,71148699,The Spiderwick Chronicles ,68935,English,USA,PG,90000000,2008,6.6,0
Color,John Moore,101,67344392,A Good Day to Die Hard ,165618,English,USA,R,92000000,2013,5.3,66000
Color,John Lee Hancock,137,22406362,The Alamo ,16832,English,USA,PG-13,107000000,2004,6,701
Color,Brad Bird,115,261437578,The Incredibles ,479166,English,USA,PG,92000000,2004,8,0
Color,Renny Harlin,124,11000000,Cutthroat Island ,21102,English,USA,PG-13,98000000,1995,5.6,1000
Color,Chris Columbus,118,88761720,Percy Jackson & the Olympians: The Lightning Thief ,141179,English,UK,PG,95000000,2010,5.9,9000
Color,Barry Sonnenfeld,98,250147615,Men in Black ,403014,English,USA,PG-13,90000000,1997,7.3,0
Color,John Lasseter,82,245823397,Toy Story 2 ,385871,English,USA,G,90000000,1999,7.9,0
Color,Tony Scott,98,81557479,Unstoppable ,149947,English,USA,PG-13,100000000,2010,6.8,18000
Color,Brett Ratner,90,226138454,Rush Hour 2 ,160440,English,USA,PG-13,90000000,2001,6.6,0
Color,Robert Zemeckis,130,155370362,What Lies Beneath ,98403,English,USA,PG-13,100000000,2000,6.6,0
Color,Phil Lord,90,124870275,Cloudy with a Chance of Meatballs ,152601,English,USA,PG,100000000,2009,7,0
Color,Carlos Saldanha,94,196573705,Ice Age: Dawn of the Dinosaurs ,166791,English,USA,PG,90000000,2009,7,0
Color,Ben Stiller,114,58229120,The Secret Life of Walter Mitty ,236421,English,USA,PG,90000000,2013,7.3,70000
Color,McG,94,125305545,Charlie's Angels ,145350,English,USA,PG-13,92000000,2000,5.5,0
Color,Martin Scorsese,151,132373442,The Departed ,873649,English,USA,R,90000000,2006,8.5,29000
Color,Tony Bancroft,88,120618403,Mulan ,171792,English,USA,G,90000000,1998,7.5,12000
Color,Ben Stiller,121,110416702,Tropic Thunder ,307539,English,USA,R,92000000,2008,7,0
Color,David Fincher,158,102515793,The Girl with the Dragon Tattoo ,330152,English,USA,R,90000000,2011,7.8,54000
Color,John McTiernan,128,100012500,Die Hard with a Vengeance ,299258,English,USA,R,90000000,1995,7.6,0
Color,Guy Ritchie,128,209019489,Sherlock Holmes ,477300,English,USA,PG-13,90000000,2009,7.6,20000
Color,Timur Bekmambetov,141,,Ben-Hur ,57,English,USA,PG-13,,2016,6.1,0
Color,Gary Trousdale,95,84037039,Atlantis: The Lost Empire ,72591,English,USA,PG,120000000,2001,6.8,0
Color,Walt Becker,92,85884815,Alvin and the Chipmunks: The Road Chip ,9418,English,USA,PG,90000000,2015,5,0
Color,Bryan Singer,121,83077470,Valkyrie ,183247,English,USA,PG-13,75000000,2008,7.1,0
Color,Dennis Dugan,113,100018837,You Don't Mess with the Zohan ,156348,English,USA,PG-13,90000000,2008,5.5,0
Color,Chris Columbus,106,78747585,Pixels ,89770,English,USA,PG-13,88000000,2015,5.6,39000
Color,Steven Spielberg,146,78616689,A.I. Artificial Intelligence ,238747,English,USA,PG-13,100000000,2001,7.1,11000
Color,Rob Minkoff,88,75817994,The Haunted Mansion ,32049,English,USA,PG,90000000,2003,4.9,988
Color,Robert Zemeckis,150,100853835,Contact ,200556,English,USA,PG,90000000,1997,7.4,15000
Color,Paul Verhoeven,119,73209340,Hollow Man ,101834,English,USA,R,95000000,2000,5.7,0
Color,Sydney Pollack,128,72515360,The Interpreter ,86152,Aboriginal,UK,PG-13,80000000,2005,6.4,0
Color,Thor Freudenthal,106,68558662,Percy Jackson: Sea of Monsters ,86627,English,USA,PG,90000000,2013,5.9,28000
Color,Jan de Bont,117,65653758,Lara Croft Tomb Raider: The Cradle of Life ,102747,English,USA,PG-13,95000000,2003,5.5,0
Color,Jon M. Chu,129,64685359,Now You See Me 2 ,40862,English,USA,PG-13,90000000,2016,6.9,15000
Color,Phillip Noyce,116,61355436,The Saint ,52136,English,USA,PG-13,68000000,1997,6.2,0
Color,Tony Scott,114,26871,Spy Game ,121259,English,Germany,R,92000000,2001,7,0
Color,Brian De Palma,114,60874615,Mission to Mars ,60467,English,USA,PG,90000000,2000,5.6,0
Color,Carlos Saldanha,96,143618384,Rio ,165333,English,USA,G,90000000,2011,7,19000
Color,Chris Columbus,132,58220776,Bicentennial Man ,87785,English,USA,PG,100000000,1999,6.8,0
Color,Mick Jackson,104,47474112,Volcano ,58227,English,USA,PG-13,90000000,1997,5.4,2000
Color,Alan J. Pakula,111,42877165,The Devil's Own ,45602,English,USA,R,86000000,1997,6.1,979
Color,Kathryn Bigelow,138,35168677,K-19: The Widowmaker ,49311,English,UK,PG-13,100000000,2002,6.7,0
Color,Josh Trank,100,56114221,Fantastic Four ,110486,English,USA,PG-13,120000000,2015,4.3,41000
Color,John Milius,129,37567440,Conan the Barbarian ,113065,English,USA,R,20000000,1982,6.9,0
Color,Ron Howard,144,61644321,Cinderella Man ,148238,English,USA,PG-13,88000000,2005,8,0
Color,Andrey Konchalovskiy,110,190562,The Nutcracker in 3D ,2508,English,UK,PG,90000000,2010,4.4,788
 Black and White,Gary Ross,140,120147445,Seabiscuit ,57661,English,USA,PG-13,87000000,2003,7.3,0
Color,Jan de Bont,113,241688385,Twister ,144053,English,USA,PG-13,92000000,1996,6.3,0
Color,Rob Cohen,106,144512310,The Fast and the Furious ,272223,English,USA,PG-13,38000000,2001,6.7,14000
Color,Robert Zemeckis,143,233630478,Cast Away ,394317,English,USA,PG-13,90000000,2000,7.7,23000
Color,George Miller,108,197992827,Happy Feet ,132501,English,USA,PG,100000000,2006,6.5,0
Color,Paul Greengrass,108,176049130,The Bourne Supremacy ,348232,English,USA,PG-13,75000000,2004,7.8,0
Color,Wolfgang Petersen,124,172620724,Air Force One ,146134,English,USA,R,85000000,1997,6.4,0
Color,Steven Soderbergh,116,183405771,Ocean's Eleven ,402645,English,USA,PG-13,85000000,2001,7.8,0
Color,Paul W.S. Anderson,110,20315324,The Three Musketeers ,88542,English,Germany,PG-13,75000000,2011,5.8,19000
Color,Genndy Tartakovsky,91,148313048,Hotel Transylvania ,164148,English,USA,PG,85000000,2012,7.1,28000
Color,Kevin Lima,107,127706877,Enchanted ,142496,English,USA,PG,85000000,2007,7.1,0
Color,,44,,Hannibal             ,159910,English,USA,TV-14,,,8.6,59000
Color,Daniel Espinosa,115,126149655,Safe House ,166693,English,USA,R,85000000,2012,6.8,19000
Color,Kevin Lima,100,66941559,102 Dalmatians ,26413,English,USA,G,85000000,2000,4.8,372
Color,Brett Ratner,104,78009155,Tower Heist ,110073,English,USA,PG-13,75000000,2011,6.2,0
Color,Nancy Meyers,138,63224849,The Holiday ,182757,English,USA,PG-13,85000000,2006,6.9,19000
Color,Tony Scott,140,111544445,Enemy of the State ,188116,English,USA,R,90000000,1998,7.3,0
Color,Nancy Meyers,120,112703470,It's Complicated ,69860,English,USA,R,85000000,2009,6.6,0
Color,Steven Soderbergh,122,117144465,Ocean's Thirteen ,256928,English,USA,PG-13,85000000,2007,6.9,0
Color,Roger Allers,83,84303558,Open Season ,65270,English,USA,PG,85000000,2006,6.2,863
Color,Neil Burger,139,150832203,Divergent ,341058,English,USA,PG-13,85000000,2014,6.7,49000
Color,Jean-Jacques Annaud,131,51396781,Enemy at the Gates ,188887,English,USA,R,68000000,2001,7.6,0
Color,Peter Berg,104,47592825,The Rundown ,82731,English,USA,PG-13,85000000,2003,6.7,0
Color,John McTiernan,130,50016394,Last Action Hero ,106528,English,USA,PG-13,70000000,1993,6.2,0
Color,Rob Marshall,145,57010853,Memoirs of a Geisha ,119286,English,USA,PG-13,85000000,2005,7.3,0
Color,Justin Lin,104,62494975,The Fast and the Furious: Tokyo Drift ,179500,English,USA,PG-13,85000000,2006,6,0
Color,Sarah Smith,97,46440491,Arthur Christmas ,35446,English,UK,PG,100000000,2011,7.1,0
Color,Martin Brest,178,44606335,Meet Joe Black ,169023,English,USA,PG-13,90000000,1998,7.1,10000
Color,Andrew Davis,108,40048332,Collateral Damage ,61417,English,USA,R,85000000,2002,5.5,941
Color,Bob Fosse,123,,All That Jazz ,19228,English,USA,R,,1979,7.8,0
Color,Tarsem Singh,106,64933670,Mirror Mirror ,70838,English,USA,PG,85000000,2012,5.6,18000
Color,Edgar Wright,112,31494270,Scott Pilgrim vs. the World ,273921,English,USA,PG-13,60000000,2010,7.5,36000
Color,Jon Amiel,135,31111260,The Core ,77029,English,USA,PG-13,60000000,2003,5.4,0
Color,Peter Segal,109,123307945,Nutty Professor II: The Klumps ,39391,English,USA,PG-13,65000000,2000,4.3,374
Color,Raja Gosnell,86,153288182,Scooby-Doo ,71424,English,USA,PG,84000000,2002,4.9,0
Color,Pete Travis,95,13401683,Dredd ,203458,English,UK,R,35000000,2012,7.1,46000
Color,Frank Coraci,107,137340146,Click ,246492,English,USA,PG-13,70000000,2006,6.4,7000
Color,George A. Romero,130,,Creepshow ,29932,English,USA,R,8000000,1982,6.9,0
Color,Brad Peyton,82,43575716,Cats & Dogs: The Revenge of Kitty Galore ,10233,English,USA,PG,85000000,2010,4.3,0
Color,Doug Liman,88,80170146,Jumper ,243053,English,USA,PG-13,85000000,2008,6.1,0
Color,Guillermo del Toro,120,75754670,Hellboy II: The Golden Army ,208422,English,USA,PG-13,85000000,2008,7,3000
Color,David Fincher,162,33048353,Zodiac ,301279,English,USA,R,65000000,2007,7.7,12000
Color,Roger Spottiswoode,123,34543701,The 6th Day ,100001,English,USA,PG-13,82000000,2000,5.9,0
Color,Tom Shadyac,101,242589580,Bruce Almighty ,296904,English,USA,PG-13,81000000,2003,6.7,0
Color,Sylvester Stallone,113,102981571,The Expendables ,270226,English,USA,R,80000000,2010,6.5,57000
Color,Brian De Palma,110,180965237,Mission: Impossible ,300542,English,USA,PG-13,80000000,1996,7.1,0
Color,Gary Ross,142,407999255,The Hunger Games ,701607,English,USA,PG-13,78000000,2012,7.3,140000
Color,Todd Phillips,102,254455986,The Hangover Part II ,375879,English,USA,R,80000000,2011,6.5,56000
Color,Tim Burton,126,162831698,Batman Returns ,215255,English,USA,PG-13,80000000,1992,7,0
Color,Tim Johnson,83,155019340,Over the Hedge ,127345,English,USA,PG,80000000,2006,6.8,0
Color,Dean DeBlois,85,145771527,Lilo & Stitch ,117212,English,USA,PG,80000000,2002,7.2,0
Color,Gary Winick,97,82506325,Charlotte's Web ,27838,English,USA,G,,2006,6.4,0
Color,Mimi Leder,120,140459099,Deep Impact ,135601,English,USA,PG-13,75000000,1998,6.1,0
